resID,choID,atmilitary1,atreligion1,ated1,atprof1,atrace1,atmale1,atage1,atinc1,rating1,selected1,atmilitary2,atreligion2,ated2,atprof2,atrace2,atmale2,atage2,atinc2,rating2,selected2
ABSA7S2BBJ31H,875,Did Not Serve,Mainline protestant,Ivy League university,Business owner,White,Female,75,54,4,1,Did Not Serve,None,No BA,Farmer,White,Female,68,92,3,0
ABSA7S2BBJ31H,876,Served,Jewish,State university,Car dealer,Hispanic,Female,52,65,4,0,Did Not Serve,None,No BA,Lawyer,Asian American,Male,75,65,4,1
ABYN4I8KHE151,472,Served,Evangelical protestant,Baptist college,Car dealer,White,Female,68,5100,4,0,Did Not Serve,Catholic,State university,Business owner,Hispanic,Female,60,210,4,1
ABYN4I8KHE151,473,Served,Catholic,Small college,Car dealer,Hispanic,Female,45,5100,4,0,Served,Evangelical protestant,Small college,High school teacher,Black,Male,36,210,7,1
ABYN4I8KHE151,474,Did Not Serve,Jewish,Ivy League university,Lawyer,Caucasian,Male,45,5100,4,0,Did Not Serve,Jewish,State university,Doctor,Hispanic,Male,68,210,5,1
ABYN4I8KHE151,475,Did Not Serve,Evangelical protestant,Small college,Car dealer,Native American,Female,68,32,5,0,Served,Mormon,No BA,Doctor,Native American,Female,52,54,5,1
ABYN4I8KHE151,476,Served,Mainline protestant,Baptist college,Doctor,Asian American,Female,75,32,2,0,Did Not Serve,Catholic,Ivy League university,Lawyer,Native American,Female,60,54,4,1
AC2YSXBZ65RV8,1674,Served,Mormon,No BA,Business owner,Caucasian,Male,45,210,5,1,Served,Mormon,State university,Lawyer,Caucasian,Female,75,54,2,0
AC2YSXBZ65RV8,1675,Served,Catholic,No BA,High school teacher,Hispanic,Female,45,92,5,0,Did Not Serve,Catholic,Ivy League university,Business owner,Asian American,Male,45,65,1,1
AC2YSXBZ65RV8,1676,Did Not Serve,Mormon,No BA,Doctor,Native American,Male,52,32,1,0,Served,Mainline protestant,Ivy League university,Lawyer,Native American,Female,52,65,2,1
AC2YSXBZ65RV8,1677,Did Not Serve,Jewish,Baptist college,Car dealer,Native American,Female,52,54,4,1,Served,Mormon,State university,Lawyer,Caucasian,Female,68,5100,1,0
AC2YSXBZ65RV8,1678,Served,Catholic,Ivy League university,Lawyer,Black,Female,45,54,2,1,Served,Jewish,No BA,Car dealer,White,Male,45,5100,1,0
AC2YSXBZ65RV8,1679,Served,Evangelical protestant,State university,High school teacher,White,Male,68,210,6,1,Did Not Serve,Catholic,Small college,Business owner,Caucasian,Female,75,32,1,0
ACBI5PMWR25N3,397,Did Not Serve,Mainline protestant,Community college,Lawyer,Hispanic,Male,52,65,6,0,Did Not Serve,Evangelical protestant,State university,Doctor,Asian American,Male,68,92,7,1
ACBI5PMWR25N3,398,Served,Jewish,Baptist college,Doctor,Black,Male,60,5100,5,1,Served,None,No BA,Business owner,Asian American,Female,52,32,4,0
ACBI5PMWR25N3,399,Served,Evangelical protestant,Small college,High school teacher,Hispanic,Female,45,92,6,1,Did Not Serve,Mormon,Baptist college,Farmer,Caucasian,Male,60,5100,5,0
ACBI5PMWR25N3,400,Did Not Serve,Mormon,State university,High school teacher,Caucasian,Female,68,65,3,0,Did Not Serve,Mormon,Ivy League university,Doctor,Caucasian,Male,36,65,2,1
ACBI5PMWR25N3,401,Did Not Serve,None,State university,Lawyer,Native American,Female,52,32,5,0,Did Not Serve,Evangelical protestant,State university,High school teacher,Caucasian,Male,52,65,6,1
ACD8AUOTF2GS1,1292,Did Not Serve,Catholic,Community college,Farmer,Asian American,Male,68,210,2,0,Served,Mainline protestant,Ivy League university,Business owner,Hispanic,Female,52,5100,6,1
ACD8AUOTF2GS1,1293,Served,Mormon,Community college,Car dealer,Caucasian,Female,68,32,3,0,Did Not Serve,Jewish,No BA,Lawyer,Asian American,Male,36,92,5,1
ACD8AUOTF2GS1,1294,Did Not Serve,Catholic,State university,Farmer,Native American,Female,60,65,5,0,Did Not Serve,Catholic,Ivy League university,Doctor,Native American,Female,52,32,3,1
ACD8AUOTF2GS1,1295,Did Not Serve,Mormon,State university,Doctor,Caucasian,Male,52,210,6,0,Served,Mormon,No BA,Business owner,Asian American,Male,36,92,3,1
ACD8AUOTF2GS1,1296,Did Not Serve,Mainline protestant,Community college,Car dealer,Asian American,Male,52,210,6,1,Did Not Serve,Catholic,No BA,High school teacher,Caucasian,Female,45,92,4,0
ACD8AUOTF2GS1,1297,Served,Catholic,Community college,Farmer,Caucasian,Male,52,54,6,1,Did Not Serve,None,Baptist college,Farmer,Hispanic,Male,45,54,3,0
ACSU6EH7OZAVX,1328,Served,Mainline protestant,Baptist college,Lawyer,Caucasian,Female,36,65,3,0,Did Not Serve,Evangelical protestant,Ivy League university,Car dealer,Caucasian,Male,68,92,5,1
ACSU6EH7OZAVX,1329,Served,Catholic,Small college,Lawyer,Hispanic,Male,45,65,2,1,Served,Mormon,Ivy League university,Doctor,Hispanic,Male,36,210,6,0
ACSU6EH7OZAVX,1330,Did Not Serve,Evangelical protestant,Ivy League university,Business owner,Hispanic,Female,75,32,5,0,Did Not Serve,Mormon,Baptist college,Doctor,Asian American,Male,75,32,3,1
ACSU6EH7OZAVX,1331,Served,Mainline protestant,Small college,Doctor,Hispanic,Male,68,32,5,0,Did Not Serve,None,State university,Farmer,Caucasian,Female,75,32,4,1
ACSU6EH7OZAVX,1332,Did Not Serve,Mormon,Baptist college,Business owner,White,Female,45,54,2,0,Served,Evangelical protestant,State university,Business owner,Asian American,Male,52,5100,6,1
ADAW3MTBL45IE,735,Served,Mormon,No BA,High school teacher,Asian American,Female,36,65,3,1,Served,Mormon,Community college,Business owner,Caucasian,Male,36,92,3,0
ADAW3MTBL45IE,736,Served,Jewish,State university,Farmer,Hispanic,Female,52,32,5,0,Did Not Serve,Catholic,Ivy League university,Car dealer,Caucasian,Female,45,210,6,1
ADAW3MTBL45IE,737,Did Not Serve,Mormon,Baptist college,High school teacher,Asian American,Female,68,5100,3,0,Did Not Serve,Mormon,State university,High school teacher,Asian American,Male,36,54,6,1
ADAW3MTBL45IE,738,Served,Evangelical protestant,State university,High school teacher,Native American,Male,75,92,3,0,Served,Catholic,State university,High school teacher,Hispanic,Female,45,54,7,1
ADAW3MTBL45IE,739,Served,None,Ivy League university,Car dealer,Black,Male,36,65,6,1,Did Not Serve,Jewish,Community college,Lawyer,Black,Female,68,54,6,0
ADAW3MTBL45IE,740,Did Not Serve,Evangelical protestant,Baptist college,Car dealer,Black,Female,45,92,6,0,Did Not Serve,None,Ivy League university,Doctor,Asian American,Female,36,210,5,1
ADKTSAEJWZ2TF,782,Served,Jewish,Small college,Farmer,Caucasian,Female,36,92,5,1,Served,Mainline protestant,Small college,Lawyer,Caucasian,Female,52,32,4,0
ADKTSAEJWZ2TF,783,Served,Evangelical protestant,Small college,Car dealer,Native American,Male,68,210,2,0,Did Not Serve,None,No BA,High school teacher,White,Male,45,65,3,1
ADKTSAEJWZ2TF,784,Served,Mormon,Small college,Farmer,White,Male,68,32,4,1,Served,Catholic,Baptist college,Car dealer,Caucasian,Female,45,54,2,0
ADKTSAEJWZ2TF,785,Did Not Serve,Jewish,Ivy League university,Car dealer,White,Female,75,32,6,0,Did Not Serve,Jewish,Baptist college,Business owner,Black,Female,68,5100,2,1
ADKTSAEJWZ2TF,786,Served,Evangelical protestant,State university,Business owner,Asian American,Male,68,54,6,0,Did Not Serve,Mormon,Small college,Business owner,Caucasian,Female,36,210,3,1
ADKTSAEJWZ2TF,787,Did Not Serve,Evangelical protestant,Baptist college,Car dealer,Black,Female,45,92,4,0,Served,None,Ivy League university,Lawyer,Asian American,Male,36,32,2,1
AEH7OCOCDDJ3K,511,Served,Catholic,Small college,Car dealer,Black,Female,75,32,3,0,Did Not Serve,Evangelical protestant,State university,Farmer,Native American,Female,36,65,5,1
AEH7OCOCDDJ3K,512,Did Not Serve,Catholic,Community college,Farmer,White,Male,68,65,5,1,Did Not Serve,Catholic,Small college,Doctor,White,Female,68,54,2,0
AEH7OCOCDDJ3K,513,Did Not Serve,Jewish,Ivy League university,High school teacher,Black,Female,75,210,5,1,Served,Jewish,State university,Lawyer,Native American,Female,36,65,2,0
AEH7OCOCDDJ3K,514,Did Not Serve,Mainline protestant,Community college,Business owner,Native American,Female,45,210,3,1,Did Not Serve,None,Small college,High school teacher,White,Male,68,5100,2,0
AEH7OCOCDDJ3K,515,Served,Mainline protestant,Baptist college,Farmer,Asian American,Female,45,5100,2,0,Did Not Serve,Jewish,Small college,Doctor,Asian American,Male,60,92,4,1
AER6QB956X70W,6,Served,Catholic,Baptist college,Farmer,White,Male,45,32,6,0,Served,Mormon,State university,Doctor,Hispanic,Male,45,5100,6,1
AER6QB956X70W,7,Did Not Serve,None,Small college,Doctor,Native American,Male,45,92,6,1,Did Not Serve,Jewish,Small college,High school teacher,Caucasian,Male,60,32,4,0
AER6QB956X70W,8,Served,Mainline protestant,Ivy League university,High school teacher,Caucasian,Male,36,92,5,1,Did Not Serve,Evangelical protestant,Baptist college,Car dealer,White,Male,75,210,2,0
AER6QB956X70W,9,Served,Mormon,State university,Lawyer,Native American,Female,60,92,6,1,Served,Jewish,No BA,Doctor,White,Female,75,210,2,0
AER6QB956X70W,10,Served,Mainline protestant,Community college,Farmer,White,Female,36,92,6,1,Served,Mormon,Ivy League university,Car dealer,Hispanic,Male,36,65,6,0
AEU53YCVC8FUV,836,Served,Catholic,No BA,Doctor,Caucasian,Male,36,32,4,0,Served,Mormon,Ivy League university,Car dealer,Caucasian,Female,45,54,6,1
AEU53YCVC8FUV,837,Served,Mormon,State university,High school teacher,Asian American,Male,75,65,4,0,Did Not Serve,Mormon,State university,Business owner,Black,Male,36,65,6,1
AEU53YCVC8FUV,838,Served,Jewish,No BA,High school teacher,Black,Male,68,65,4,0,Did Not Serve,Catholic,Ivy League university,Car dealer,White,Male,45,210,6,1
AEU53YCVC8FUV,839,Did Not Serve,Mormon,State university,High school teacher,Black,Male,36,32,4,0,Served,None,Baptist college,Farmer,White,Female,68,210,6,1
AEU53YCVC8FUV,840,Served,None,Ivy League university,High school teacher,Asian American,Female,36,65,,1,Served,Jewish,No BA,Car dealer,Asian American,Female,60,65,4,0
AEU53YCVC8FUV,841,Served,None,State university,Business owner,Native American,Female,52,92,6,1,Served,Catholic,State university,High school teacher,Native American,Male,75,210,4,0
AFDUUROMGZDTW,585,Did Not Serve,Jewish,State university,Doctor,White,Male,60,54,4,0,Served,Evangelical protestant,Ivy League university,Doctor,Native American,Male,36,92,5,1
AFDUUROMGZDTW,586,Served,None,Ivy League university,Lawyer,Asian American,Female,52,92,5,1,Did Not Serve,Jewish,Baptist college,High school teacher,White,Female,60,65,4,0
AFDUUROMGZDTW,587,Did Not Serve,Mainline protestant,Small college,Doctor,Hispanic,Female,36,54,5,1,Served,None,Community college,Business owner,Black,Male,60,92,4,0
AFDUUROMGZDTW,588,Did Not Serve,None,No BA,Farmer,Asian American,Female,60,65,4,0,Did Not Serve,None,Small college,Lawyer,Native American,Female,75,65,5,1
AFDUUROMGZDTW,589,Served,Jewish,State university,Car dealer,Hispanic,Female,36,210,5,1,Did Not Serve,Catholic,Community college,Car dealer,Hispanic,Female,36,65,4,0
AFDUUROMGZDTW,590,Served,Mormon,Ivy League university,Farmer,Asian American,Female,60,65,5,1,Did Not Serve,Mormon,Baptist college,Business owner,Caucasian,Female,45,210,4,0
AFIIFNK4FM7MZ,764,Did Not Serve,None,State university,High school teacher,Asian American,Male,75,54,5,1,Served,Evangelical protestant,State university,Farmer,Native American,Male,45,5100,2,0
AFIIFNK4FM7MZ,765,Did Not Serve,Catholic,Community college,Business owner,Native American,Male,75,210,2,0,Served,Jewish,Community college,Doctor,Black,Female,36,210,6,1
AFIIFNK4FM7MZ,766,Served,Mainline protestant,No BA,Farmer,Black,Female,36,32,3,0,Served,Mainline protestant,Community college,Lawyer,White,Male,75,65,7,1
AFIIFNK4FM7MZ,767,Did Not Serve,Catholic,Ivy League university,Business owner,White,Female,75,54,5,1,Served,Mormon,No BA,Business owner,Black,Female,75,210,1,0
AFIIFNK4FM7MZ,768,Did Not Serve,Jewish,Ivy League university,Lawyer,Caucasian,Female,60,65,7,1,Did Not Serve,Jewish,Ivy League university,High school teacher,Hispanic,Male,52,92,2,0
AFIIFNK4FM7MZ,769,Served,Mainline protestant,Small college,Lawyer,Native American,Female,52,92,6,1,Served,Jewish,Baptist college,Lawyer,Caucasian,Male,68,210,1,0
AGFFBQTEMY297,298,Did Not Serve,Jewish,No BA,Car dealer,Native American,Female,52,32,3,0,Served,Mormon,Community college,Farmer,White,Female,52,32,5,1
AGFFBQTEMY297,299,Served,Jewish,Ivy League university,Car dealer,Caucasian,Male,68,65,5,1,Served,None,Community college,Lawyer,Hispanic,Male,75,210,3,0
AGFFBQTEMY297,300,Did Not Serve,Mormon,No BA,Lawyer,Hispanic,Male,52,54,3,0,Served,Evangelical protestant,Ivy League university,Business owner,Black,Male,60,210,5,1
AGFFBQTEMY297,301,Did Not Serve,Catholic,Baptist college,Doctor,Asian American,Male,45,210,5,1,Did Not Serve,Jewish,Small college,Car dealer,White,Male,36,54,3,0
AGFFBQTEMY297,302,Did Not Serve,Evangelical protestant,No BA,Business owner,Caucasian,Male,45,5100,5,1,Did Not Serve,None,Community college,Lawyer,White,Male,60,5100,3,0
AHOPECV8RIIDN,318,Did Not Serve,Catholic,State university,Doctor,White,Male,45,65,6,1,Did Not Serve,Evangelical protestant,Ivy League university,Lawyer,White,Female,75,65,4,0
AHOPECV8RIIDN,319,Served,Jewish,Small college,Car dealer,Hispanic,Male,75,92,5,0,Served,Mormon,Community college,Car dealer,Black,Female,45,32,5,1
AHOPECV8RIIDN,320,Served,None,Small college,Business owner,Native American,Male,45,210,4,0,Did Not Serve,Jewish,Ivy League university,Car dealer,Asian American,Male,60,5100,5,1
AHOPECV8RIIDN,321,Served,Catholic,Small college,Car dealer,White,Female,68,65,6,1,Did Not Serve,Mormon,Small college,Business owner,White,Male,45,54,4,0
AHOPECV8RIIDN,322,Served,Mainline protestant,No BA,Lawyer,Hispanic,Male,60,210,5,0,Served,Mainline protestant,No BA,Business owner,White,Female,60,5100,6,1
AJLKH5G72R0S6,723,Did Not Serve,None,Small college,Business owner,Hispanic,Female,60,92,4,0,Did Not Serve,None,Small college,Doctor,Native American,Female,36,65,5,1
AJLKH5G72R0S6,724,Served,Evangelical protestant,State university,High school teacher,Native American,Male,36,32,5,1,Served,Jewish,Small college,Business owner,Asian American,Female,52,92,5,0
AJLKH5G72R0S6,725,Did Not Serve,Mainline protestant,Small college,Business owner,Native American,Female,60,92,5,1,Served,Mormon,No BA,Lawyer,Black,Male,45,5100,4,0
AJLKH5G72R0S6,726,Did Not Serve,Mainline protestant,Ivy League university,Lawyer,Asian American,Male,68,92,5,1,Served,Catholic,Baptist college,Business owner,Hispanic,Female,52,54,5,0
AJLKH5G72R0S6,727,Did Not Serve,Mainline protestant,Baptist college,Business owner,Hispanic,Male,36,54,4,0,Served,Mormon,State university,High school teacher,Caucasian,Male,45,65,5,1
AJLKH5G72R0S6,728,Served,None,No BA,Business owner,Native American,Female,75,65,5,0,Did Not Serve,Jewish,Community college,High school teacher,Caucasian,Male,52,32,5,1
AKGK0153R66KR,681,Did Not Serve,Catholic,State university,Business owner,Black,Male,75,5100,4,0,Served,Mainline protestant,Community college,Farmer,Asian American,Male,75,210,3,1
AKGK0153R66KR,682,Served,Evangelical protestant,Community college,Business owner,Caucasian,Male,60,65,6,0,Did Not Serve,Mainline protestant,Small college,Farmer,White,Male,75,92,2,1
AKGK0153R66KR,683,Did Not Serve,Jewish,Ivy League university,High school teacher,Asian American,Female,45,5100,4,0,Served,Mainline protestant,No BA,Car dealer,Hispanic,Male,52,92,3,1
AKGK0153R66KR,684,Did Not Serve,None,State university,Doctor,Black,Male,45,65,6,1,Served,Mormon,No BA,Doctor,Hispanic,Female,68,65,4,0
AKGK0153R66KR,685,Served,None,No BA,Car dealer,Hispanic,Male,60,32,6,0,Served,Mormon,Baptist college,High school teacher,Native American,Male,60,65,2,1
AKGK0153R66KR,686,Served,Catholic,State university,Doctor,Caucasian,Male,52,210,4,1,Did Not Serve,None,Baptist college,Car dealer,Hispanic,Female,60,210,4,0
AL4QDO8SCJX8U,1722,Served,Evangelical protestant,Small college,High school teacher,Asian American,Male,36,65,5,1,Did Not Serve,Evangelical protestant,Baptist college,Business owner,Hispanic,Male,75,54,2,0
AL4QDO8SCJX8U,1723,Did Not Serve,Catholic,State university,High school teacher,Caucasian,Male,36,5100,5,1,Served,Mainline protestant,Small college,Business owner,Hispanic,Female,75,65,3,0
AL4QDO8SCJX8U,1724,Served,None,No BA,Car dealer,Native American,Female,68,32,5,0,Did Not Serve,Evangelical protestant,Small college,Doctor,Black,Female,60,54,1,1
AL4QDO8SCJX8U,1725,Served,Evangelical protestant,No BA,Car dealer,White,Female,60,5100,1,0,Did Not Serve,Mainline protestant,Community college,Doctor,Native American,Male,75,210,2,1
AL4QDO8SCJX8U,1726,Served,Evangelical protestant,Ivy League university,Doctor,Native American,Female,52,5100,4,1,Did Not Serve,Mainline protestant,No BA,Car dealer,Asian American,Female,60,210,1,0
AL4QDO8SCJX8U,1727,Served,Catholic,Ivy League university,Car dealer,Black,Male,68,92,5,0,Served,None,Ivy League university,Lawyer,Native American,Male,52,210,2,1
ALM36GCRAZDG8,84,Did Not Serve,Catholic,Community college,Farmer,Black,Female,36,92,2,0,Served,Evangelical protestant,No BA,Doctor,Asian American,Female,60,92,3,1
ALM36GCRAZDG8,85,Did Not Serve,Mainline protestant,No BA,Doctor,Native American,Male,68,54,3,0,Served,None,Baptist college,Car dealer,Asian American,Male,75,92,4,1
ALM36GCRAZDG8,86,Served,None,Baptist college,High school teacher,White,Female,36,210,6,1,Did Not Serve,Mormon,Community college,Doctor,Caucasian,Male,45,5100,4,0
ALM36GCRAZDG8,87,Served,Mainline protestant,No BA,Car dealer,Caucasian,Male,36,32,4,0,Did Not Serve,Jewish,Small college,Lawyer,Hispanic,Female,60,32,4,1
ALM36GCRAZDG8,88,Served,Catholic,Small college,High school teacher,White,Female,75,32,5,0,Did Not Serve,None,Baptist college,Business owner,Native American,Male,36,54,5,1
ALY1C18WG2K6Y,978,Served,None,State university,High school teacher,Hispanic,Male,36,5100,5,1,Served,Catholic,Ivy League university,Car dealer,Asian American,Male,36,5100,3,0
ALY1C18WG2K6Y,979,Served,Evangelical protestant,No BA,High school teacher,Asian American,Female,52,92,2,0,Did Not Serve,Mainline protestant,Baptist college,Business owner,Caucasian,Female,52,5100,6,1
ALY1C18WG2K6Y,980,Did Not Serve,Jewish,State university,Doctor,Hispanic,Female,68,92,1,0,Served,Mormon,Small college,Lawyer,Asian American,Female,36,5100,5,1
ALY1C18WG2K6Y,981,Did Not Serve,None,Ivy League university,Farmer,Hispanic,Male,60,54,2,1,Served,Catholic,State university,Car dealer,Caucasian,Female,75,5100,1,0
ALY1C18WG2K6Y,982,Served,Mainline protestant,Community college,Doctor,Native American,Male,52,5100,7,1,Served,Mainline protestant,Community college,Doctor,Asian American,Male,75,54,2,0
ALY1C18WG2K6Y,983,Did Not Serve,Jewish,Community college,High school teacher,Native American,Male,36,54,3,1,Did Not Serve,Mainline protestant,Ivy League university,High school teacher,Hispanic,Male,60,65,2,0
AM6XHZ3PHX2XU,955,Did Not Serve,Mainline protestant,Small college,Lawyer,Black,Male,36,5100,5,1,Served,Catholic,State university,Farmer,Native American,Male,75,92,5,0
AM6XHZ3PHX2XU,956,Did Not Serve,Catholic,State university,Lawyer,Caucasian,Female,60,65,5,0,Served,Jewish,Ivy League university,Lawyer,Hispanic,Male,68,5100,5,1
AM6XHZ3PHX2XU,957,Served,Catholic,Baptist college,Business owner,Hispanic,Male,60,65,5,0,Did Not Serve,Catholic,Ivy League university,Doctor,Hispanic,Female,36,54,5,1
AM6XHZ3PHX2XU,958,Served,Mormon,Small college,High school teacher,Black,Male,68,65,6,1,Did Not Serve,Mainline protestant,Baptist college,Car dealer,Caucasian,Male,45,65,6,0
AM6XHZ3PHX2XU,959,Served,Mormon,State university,Farmer,Native American,Female,75,32,5,0,Did Not Serve,Mormon,Community college,Business owner,White,Female,45,32,5,1
AMLSFRCMQBHNK,258,Did Not Serve,Evangelical protestant,Small college,Doctor,White,Female,45,32,5,1,Did Not Serve,None,Community college,Lawyer,Hispanic,Male,52,54,3,0
AMLSFRCMQBHNK,259,Served,Evangelical protestant,Baptist college,Car dealer,Asian American,Male,36,5100,5,1,Did Not Serve,Mormon,State university,Business owner,Caucasian,Male,68,92,4,0
AMLSFRCMQBHNK,260,Served,Catholic,Small college,Doctor,White,Female,36,210,4,0,Served,Mainline protestant,State university,Lawyer,Hispanic,Female,45,65,6,1
AMLSFRCMQBHNK,261,Did Not Serve,Catholic,Small college,High school teacher,Black,Female,68,65,6,1,Did Not Serve,Mormon,Baptist college,Farmer,Caucasian,Female,75,54,2,0
AMLSFRCMQBHNK,262,Did Not Serve,None,Community college,Car dealer,Native American,Male,68,32,6,1,Served,Mormon,Small college,Lawyer,Native American,Female,45,210,3,0
AMS2HUA5Z3LC4,806,Did Not Serve,None,No BA,Farmer,Caucasian,Male,68,54,2,0,Served,Jewish,Community college,High school teacher,Native American,Female,36,92,4,1
AMS2HUA5Z3LC4,807,Did Not Serve,Jewish,Community college,Business owner,White,Male,36,32,3,1,Served,Catholic,State university,High school teacher,Native American,Female,60,92,2,0
AMS2HUA5Z3LC4,808,Served,None,State university,Farmer,Caucasian,Female,36,210,3,1,Served,Evangelical protestant,No BA,Lawyer,Black,Male,75,32,2,0
AMS2HUA5Z3LC4,809,Served,Evangelical protestant,State university,Lawyer,Asian American,Female,68,32,2,1,Did Not Serve,Mormon,State university,Farmer,Caucasian,Male,68,32,2,0
AMS2HUA5Z3LC4,810,Served,Mormon,Baptist college,Farmer,Caucasian,Male,52,65,2,0,Served,Mainline protestant,Small college,High school teacher,Asian American,Male,68,210,3,1
AMS2HUA5Z3LC4,811,Served,Mainline protestant,Community college,Lawyer,Hispanic,Male,60,5100,2,0,Did Not Serve,None,Ivy League university,High school teacher,Native American,Female,36,92,4,1
AN25IBDC0DUO7,675,Did Not Serve,None,Community college,Car dealer,Native American,Male,60,32,5,1,Served,Evangelical protestant,Ivy League university,Lawyer,Caucasian,Female,36,92,2,0
AN25IBDC0DUO7,676,Served,Jewish,Ivy League university,Lawyer,Caucasian,Male,75,54,5,0,Did Not Serve,Catholic,Community college,Lawyer,Native American,Female,52,65,5,1
AN25IBDC0DUO7,677,Served,Evangelical protestant,Community college,Farmer,Black,Female,45,210,5,0,Did Not Serve,Mormon,State university,High school teacher,Asian American,Female,36,5100,5,1
AN25IBDC0DUO7,678,Did Not Serve,Catholic,Small college,High school teacher,Native American,Female,68,65,5,0,Served,Jewish,Community college,Business owner,Asian American,Female,60,5100,5,1
AN25IBDC0DUO7,679,Served,None,Small college,Business owner,Native American,Female,60,92,5,1,Did Not Serve,Catholic,Small college,Doctor,Native American,Female,75,210,5,0
AN25IBDC0DUO7,680,Did Not Serve,Mainline protestant,Community college,Car dealer,Asian American,Male,52,210,5,1,Did Not Serve,Jewish,No BA,Doctor,Hispanic,Male,68,5100,3,0
AN4PWKBKXRFNA,144,Did Not Serve,Jewish,Ivy League university,Car dealer,Caucasian,Male,45,54,5,0,Served,Evangelical protestant,Ivy League university,Business owner,Black,Male,75,92,5,1
AN4PWKBKXRFNA,145,Served,None,State university,Doctor,Hispanic,Female,75,65,5,1,Did Not Serve,Evangelical protestant,No BA,Farmer,White,Male,52,54,5,0
AN4PWKBKXRFNA,146,Served,Catholic,Baptist college,High school teacher,Hispanic,Female,52,54,4,0,Did Not Serve,Mainline protestant,Baptist college,High school teacher,Asian American,Female,68,92,4,1
AN4PWKBKXRFNA,147,Served,Catholic,No BA,Car dealer,Caucasian,Male,60,65,3,1,Did Not Serve,Mormon,Small college,Lawyer,Native American,Male,75,92,3,0
AN4PWKBKXRFNA,148,Served,Mormon,Ivy League university,Business owner,White,Male,45,65,3,0,Did Not Serve,None,Community college,Business owner,White,Female,75,65,3,1
AN7U53CZBYHO6,1216,Did Not Serve,Catholic,No BA,Farmer,White,Male,52,210,3,1,Did Not Serve,Mormon,No BA,Car dealer,White,Male,52,92,3,0
AN7U53CZBYHO6,1217,Did Not Serve,Evangelical protestant,Community college,High school teacher,Asian American,Female,75,5100,3,0,Served,Evangelical protestant,State university,Farmer,Black,Female,68,5100,4,1
AN7U53CZBYHO6,1218,Served,Evangelical protestant,State university,Business owner,Black,Female,68,32,2,1,Did Not Serve,Jewish,Ivy League university,High school teacher,Caucasian,Male,68,5100,2,0
AN7U53CZBYHO6,1219,Did Not Serve,Jewish,Ivy League university,Business owner,Asian American,Male,68,92,3,0,Did Not Serve,Mainline protestant,Ivy League university,Doctor,White,Female,45,210,2,1
AN7U53CZBYHO6,1220,Did Not Serve,Mainline protestant,Community college,Doctor,Black,Male,68,65,2,0,Did Not Serve,None,State university,Doctor,Black,Male,45,92,3,1
AN7U53CZBYHO6,1221,Served,Evangelical protestant,Ivy League university,Lawyer,Caucasian,Male,68,32,2,1,Served,Mormon,Community college,Business owner,Caucasian,Female,75,54,1,0
AOAZMLP27GD81,219,Served,None,No BA,Car dealer,Black,Male,52,210,4,0,Did Not Serve,Mormon,Small college,Doctor,White,Male,52,210,5,1
AOAZMLP27GD81,220,Served,Catholic,Ivy League university,Farmer,Black,Female,45,210,6,1,Did Not Serve,Jewish,Ivy League university,High school teacher,White,Male,60,65,4,0
AOAZMLP27GD81,221,Served,Evangelical protestant,State university,High school teacher,Asian American,Male,60,210,6,0,Served,None,Ivy League university,Farmer,White,Female,52,92,4,1
AOAZMLP27GD81,222,Served,None,Community college,Farmer,Caucasian,Male,68,65,4,1,Did Not Serve,Jewish,Ivy League university,Business owner,Caucasian,Female,45,54,6,0
AOAZMLP27GD81,223,Served,Evangelical protestant,Community college,High school teacher,Hispanic,Male,45,92,5,1,Served,None,Baptist college,High school teacher,Caucasian,Male,60,54,4,0
AODPVTKUSNBUT,357,Did Not Serve,Catholic,State university,High school teacher,White,Male,45,5100,4,0,Did Not Serve,Jewish,State university,High school teacher,Caucasian,Male,52,32,4,1
AODPVTKUSNBUT,358,Served,Evangelical protestant,Ivy League university,Car dealer,Native American,Female,60,210,4,1,Served,Mormon,Baptist college,Doctor,Black,Female,52,54,4,0
AODPVTKUSNBUT,359,Did Not Serve,Mormon,Baptist college,High school teacher,Hispanic,Male,36,65,4,0,Did Not Serve,Mormon,No BA,High school teacher,Hispanic,Female,60,32,4,1
AODPVTKUSNBUT,360,Did Not Serve,Jewish,State university,Doctor,Caucasian,Male,52,210,4,1,Did Not Serve,Catholic,Ivy League university,Car dealer,Black,Male,36,5100,4,0
AODPVTKUSNBUT,361,Served,Evangelical protestant,Community college,Doctor,Hispanic,Male,45,5100,4,0,Did Not Serve,Catholic,State university,Lawyer,Black,Male,75,54,4,1
AOJJKHK2TVFPC,229,Served,Jewish,Ivy League university,Business owner,Hispanic,Female,75,5100,2,0,Did Not Serve,None,Small college,Doctor,White,Male,60,54,5,1
AOJJKHK2TVFPC,230,Served,None,Baptist college,Car dealer,White,Female,68,92,5,1,Did Not Serve,None,Small college,Business owner,Native American,Male,36,92,2,0
AOJJKHK2TVFPC,231,Did Not Serve,Mainline protestant,Community college,Farmer,White,Male,60,210,3,0,Did Not Serve,Mormon,Community college,Farmer,Asian American,Female,68,65,6,1
AOJJKHK2TVFPC,232,Served,Mainline protestant,Community college,Car dealer,Black,Male,68,92,5,1,Did Not Serve,Mormon,Community college,Lawyer,Black,Female,68,92,4,0
AOJJKHK2TVFPC,233,Did Not Serve,Jewish,Community college,Farmer,Black,Male,75,210,5,1,Served,Mormon,Community college,Lawyer,White,Male,75,5100,4,0
